Sub-Borough Area,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,income_2019,racial_2005,racial_2006,racial_2007,racial_2008,racial_2009,racial_2010,racial_2011,racial_2012,racial_2013,racial_2014,racial_2015,racial_2016,racial_2017,racial_2018,racial_2019,education_2005,education_2006,education_2007,education_2008,education_2009,education_2010,education_2011,education_2012,education_2013,education_2014,education_2015,education_2016,education_2017,education_2018,education_2019,carfree_2005,carfree_2006,carfree_2007,carfree_2008,carfree_2009,carfree_2010,carfree_2011,carfree_2012,carfree_2013,carfree_2014,carfree_2015,carfree_2016,carfree_2017,carfree_2018,carfree_2019,travel_2005,travel_2006,travel_2007,travel_2008,travel_2009,travel_2010,travel_2011,travel_2012,travel_2013,travel_2014,travel_2015,travel_2016,travel_2017,travel_2018,travel_2019,poverty_2005,poverty_2006,poverty_2007,poverty_2008,poverty_2009,poverty_2010,poverty_2011,poverty_2012,poverty_2013,poverty_2014,poverty_2015,poverty_2016,poverty_2017,poverty_2018,poverty_2019,nohs_2005,nohs_2006,nohs_2007,nohs_2008,nohs_2009,nohs_2010,nohs_2011,nohs_2012,nohs_2013,nohs_2014,nohs_2015,nohs_2016,nohs_2017,nohs_2018,nohs_2019,crowding_2005,crowding_2006,crowding_2007,crowding_2008,crowding_2009,crowding_2010,crowding_2011,crowding_2012,crowding_2013,crowding_2014,crowding_2015,crowding_2016,crowding_2017,crowding_2018,crowding_2019,affordable_2005-2009,affordable_2006-2010,affordable_2007-2011,affordable_2008-2012,affordable_2009-2013,affordable_2010-2014,affordable_2011-2015,affordable_2012-2016,affordable_2013-2017,affordable_2014-2018,affordable_2015-2019,above65_2005,above65_2006,above65_2007,above65_2008,above65_2009,above65_2010,above65_2011,above65_2012,above65_2013,above65_2014,above65_2015,above65_2016,above65_2017,above65_2018,above65_2019,under18_2005,under18_2006,under18_2007,under18_2008,under18_2009,under18_2010,under18_2011,under18_2012,under18_2013,under18_2014,under18_2015,under18_2016,under18_2017,under18_2018,under18_2019,homeownership_2005,homeownership_2006,homeownership_2007,homeownership_2008,homeownership_2009,homeownership_2010,homeownership_2011,homeownership_2012,homeownership_2013,homeownership_2014,homeownership_2015,homeownership_2016,homeownership_2017,homeownership_2018,homeownership_2019,born_2005,born_2006,born_2007,born_2008,born_2009,born_2010,born_2011,born_2012,born_2013,born_2014,born_2015,born_2016,born_2017,born_2018,born_2019,foreclosure_2005,foreclosure_2006,foreclosure_2007,foreclosure_2008,foreclosure_2009,foreclosure_2010,foreclosure_2011,foreclosure_2012,foreclosure_2013,foreclosure_2014,foreclosure_2015,foreclosure_2016,foreclosure_2017,foreclosure_2018,foreclosure_2019,income_median_2005,income_median_2006,income_median_2007,income_median_2008,income_median_2009,income_median_2010,income_median_2011,income_median_2012,income_median_2013,income_median_2014,income_median_2015,income_median_2016,income_median_2017,income_median_2018,income_median_2019,income_growth,gentrification_label
Upper East Side,6.081081081081092,5.514705882352936,5.395744680851068,5.14403292181069,5.9090909090909145,5.955334987593057,5.938775510204081,5.0,6.749999999999986,5.878787878787875,6.086956521739132,5.460000000000006,5.172413793103452,5.553571428571432,5.646666666666668,0.3048566576981102,0.326298792920282,0.315554559156569,0.331554416726588,0.314221593229696,0.381758437139889,0.330211067478739,0.374789755547357,0.368227346782937,0.385963781961494,0.417460941176631,0.44463380011818,0.419805614940242,0.406149948216076,0.448352313191047,0.7920640107986401,0.776904347826087,0.809771110943667,0.782293194286025,0.802867192779868,0.766918878266121,0.779049316838554,0.789325936944292,0.800258887917428,0.812689043798798,0.779325935059597,0.808537219609262,0.836551691970428,0.792072626668503,0.815771447467876,0.7842019470990635,0.785763355865216,0.800228214723206,0.806611231720805,0.817755664295407,0.837544817435801,0.810370045341524,0.816961995005644,0.817418277665246,0.842122645793598,0.828745436769547,0.829521418871651,0.832405126706467,0.848210340256297,0.850102304065475,30.319077080814168,31.0219919088773,28.9600288624503,29.8241510670544,29.1546116205436,30.0332440550046,30.9818816732485,30.3057332466733,29.6151401378071,31.0308554820705,31.2635775726753,32.543969383976,29.8208575126289,30.8173663278833,30.8936037719064,0.0604805694997594,0.0481909524034153,0.0466693812582132,0.0541924416489058,0.0588608852677144,0.0675774252525439,0.0663418472927941,0.0763790144079223,0.0623996882798801,0.0811780235786791,0.0452908580703473,0.0652590726366685,0.0606218524817722,0.0544295634920635,0.058377328721403,0.0269921678998343,0.045095652173913,0.0280880315773,0.0436695453804791,0.0342594415679096,0.0311542099205761,0.0417254911344548,0.0253262948340845,0.0389069933801905,0.0291162785438469,0.0192766132346897,0.0311199801013025,0.0199923039249983,0.0201447982226587,0.0237150415721844,0.1586357710984884,0.143202197156566,0.14899680645856,0.165491881278499,0.155471462801058,0.176149916378026,0.198373533650863,0.190029022779033,0.197911159940608,0.182088166635121,0.200451132725298,0.180905371591386,0.192410570490946,0.214878539045039,0.214428654426072,0.1112231394542819,0.1016877890563998,0.0979078034850515,0.1238912567676535,0.1424444313424916,0.0945428857361511,0.1124148832684825,0.1228025477707006,0.0765690116315233,0.0880234559245331,0.1308648402420771,0.1586357710984884,0.143202197156566,0.14899680645856,0.165491881278499,0.155471462801058,0.176149916378026,0.198373533650863,0.190029022779033,0.197911159940608,0.182088166635121,0.200451132725298,0.180905371591386,0.192410570490946,0.214878539045039,0.214428654426072,0.1580455210987565,0.171702972890383,0.168896841450132,0.177826168821069,0.188018927596339,0.162310963666202,0.15738967033368,0.154845112832547,0.17608425842929,0.181586234521674,0.180685075655866,0.178374451828136,0.175082499124311,0.159944277358525,0.190963460063041,0.3711059395973279,0.372829266163182,0.360311532942621,0.357944544955916,0.364100018415174,0.326757133529796,0.36448470253407,0.308933242495353,0.331224574226022,0.341942562566398,0.361869080881019,0.374792613916615,0.368895525689951,0.330119748325553,0.356775094053594,0.5022387636927306,0.504115005665419,0.53741300234132,0.479906648696828,0.528524385712394,0.480095228521033,0.466807296190594,0.479899122072254,0.495823698956959,0.459044245554264,0.501228031747067,0.477333747328816,0.480195500865936,0.447285407567895,0.465376209227478,26,27,23,24,68,142,58,41,53,44,33,38,44,44,36,102540,140415.63894879926,145932.03621221468,150473.8598875232,134356.07037263803,127638.01583466188,136767.06402441487,126619.04504568705,135013.6649885334,142590.80630211733,126611.58396211208,143012.2759592201,157507.05088633997,143204.09808471682,155421.76367898073,0.5157183896916396,Higher-Income
Morningside Heights/Hamilton Heights,8.819999999999979,8.255813953488408,7.80689655172417,7.132352941176467,6.962025316455705,9.333333333333377,7.158730158730153,9.749999999999991,7.600666666666673,7.820512820512812,8.306122448979583,7.659999999999968,8.242424242424248,6.666666666666654,8.823529411764738,0.6948652266946738,0.693862883577469,0.714176365510552,0.691291423536352,0.697322210823301,0.713891447138333,0.725431860881589,0.713850847407772,0.693056370269238,0.743551991537796,0.711838207969796,0.727090909027398,0.725280874115048,0.710936721946741,0.704526996944754,0.3853894143976504,0.382084319182062,0.456380749659095,0.380751255841851,0.433634757301736,0.449607717921817,0.407439502588878,0.434089650078478,0.4550130928135,0.43497564653367,0.496669233086734,0.448702575663101,0.4478312567854,0.44595179824959,0.514783814042757,0.8674040662954212,0.896118021634663,0.894701098490637,0.879540624329752,0.897602927721866,0.90157281517084,0.880905134899913,0.868517816527672,0.927735359792552,0.90125278997768,0.89062874353972,0.903472687266813,0.888692043731546,0.90992359656627,0.936430169042801,35.26054534269497,31.719006466668,35.1968624255081,32.839023534229,32.4854528819762,35.0154289240897,35.5140992167102,33.9908074298711,36.2063314845495,34.4280545755634,38.0713283362426,37.221276188654,37.5383449046365,35.7029705891029,33.1058381388555,0.3252656898985151,0.273150672685827,0.240106788955521,0.274350342648094,0.252733159698858,0.287204119955835,0.296053820822559,0.290112984765718,0.240793413797993,0.259428314875786,0.256040743803683,0.27508484901227,0.227496038665807,0.199928808732795,0.195856967114986,0.2486541557991586,0.229615917421633,0.211727142714604,0.270637042961038,0.225606023859844,0.217134972403412,0.205604540826274,0.198608161757917,0.23440209485016,0.213484759636673,0.200270032024459,0.192635138375941,0.188874528253115,0.175746039419484,0.183910006930746,0.1335343734990601,0.133367553122148,0.107814128901699,0.115812682895195,0.105968340471656,0.108744784422809,0.106927047612172,0.121364945781581,0.114192759408385,0.098226237006555,0.123652265701576,0.117424817285035,0.130836586603145,0.129503575357536,0.140367518086075,0.3582032736962314,0.3807115157646266,0.4088321545627048,0.3790882901203186,0.4306569343065693,0.4031213191990577,0.3852446599000152,0.3904775943396226,0.3927284124745338,0.3841081994928149,0.3780170168432019,0.1335343734990601,0.133367553122148,0.107814128901699,0.115812682895195,0.105968340471656,0.108744784422809,0.106927047612172,0.121364945781581,0.114192759408385,0.098226237006555,0.123652265701576,0.117424817285035,0.130836586603145,0.129503575357536,0.140367518086075,0.2800059797991707,0.248048775214581,0.266521893466413,0.275848831257465,0.258277853710154,0.252995211771234,0.247887993431714,0.241685000647082,0.228967928996702,0.247280775716695,0.233558394940387,0.255391828533155,0.210884491114701,0.25853825136612,0.176924336047796,0.1654493421992811,0.124489222320714,0.153076778517884,0.140910254222829,0.156210043648869,0.142948151497092,0.109521854676663,0.132457616151158,0.146079104048162,0.137247048903879,0.154117345412589,0.154342487162313,0.161914378029079,0.167389906782385,0.153353521299669,0.4544644027992035,0.378918980576196,0.406811491997302,0.428848195974482,0.425326117229076,0.39625347705146,0.397126664982132,0.386906388327231,0.418106862948691,0.373759933914134,0.391464977757672,0.40801948959623,0.424344015821552,0.398411716171617,0.395364243396042,21,18,15,44,32,54,64,26,40,28,16,20,14,8,9,34630,41963.327938377886,59399.50767603772,51311.93583055534,52501.34391217143,49821.56513219078,51326.15727561179,51515.75363041792,57169.8683580381,52259.86830880374,60162.53054598209,59950.44873844284,60015.477074333394,70627.72741657865,79143.96996016738,1.2854164008133808,Gentrifying
Central Harlem,7.899999999999968,7.499999999999988,6.181818181818173,7.442307692307664,7.870370370370393,7.456140350877159,5.599999999999985,7.750000000000001,6.885245901639334,8.518518518518515,7.40555555555551,6.99300699300699,9.285714285714272,8.582089552238818,8.866666666666655,0.4375725631980458,0.478619659898329,0.509204655530992,0.573901922609262,0.55058086809543,0.585329082535009,0.545637782880278,0.587399137667459,0.590376003343862,0.617002877622429,0.62138078993056,0.629828223077096,0.634306287838141,0.611628079273909,0.624362647341614,0.2297354685997561,0.255692397723041,0.307567117789579,0.30620437040568,0.366632451059462,0.340684126260679,0.308050756326618,0.33537498751706,0.333783989834816,0.377563767202998,0.379740116353136,0.370466627288836,0.404862291418215,0.38038865526048,0.411563226430232,0.8747386884933803,0.838184012875536,0.820424591257925,0.874590687644757,0.83459397745112,0.849998893144135,0.87601420423975,0.883662261551299,0.888606048263924,0.881340754657349,0.884786873550918,0.898864549048016,0.856038350798731,0.869323064192737,0.880366754287145,35.80351779283956,35.4668499642346,33.4967258925592,36.0710007187924,35.4776855797264,34.7499612600447,34.3213171204132,38.1031806097301,35.8586192852052,34.5486629325935,37.0542503688571,38.38871478291,36.8883091448532,37.868065943159,36.1484541244211,0.3532192476995988,0.286748658433255,0.297071908112918,0.278497637543045,0.271416902500804,0.28064691058726,0.264903087213371,0.275273640507505,0.313306609969801,0.292386553468043,0.240871079637866,0.271841463756339,0.235349142080719,0.251185907777221,0.200775502381058,0.2365987642988329,0.262874394850242,0.25321210934632,0.226648937504704,0.169269496786177,0.211162921151352,0.196131144407006,0.216814797554453,0.186063532401525,0.187495328898901,0.190528260223364,0.168428824571766,0.17801170029955,0.202968680991609,0.139258604019666,0.0923316228991097,0.102579077897125,0.110175123915985,0.114748758689176,0.100755296887261,0.104576557783783,0.108399987047052,0.0900937391505613,0.0884164005551289,0.0993205935149628,0.083667952841829,0.105452061859263,0.113753204649964,0.110499012364243,0.118803675807291,0.6205179282868526,0.5920899573478092,0.5262828535669587,0.5575638506876228,0.542573420663427,0.4669429271049162,0.4138790035587188,0.447052300868601,0.4056477771417668,0.438161184843239,0.4098097639239056,0.0923316228991097,0.102579077897125,0.110175123915985,0.114748758689176,0.100755296887261,0.104576557783783,0.108399987047052,0.0900937391505613,0.0884164005551289,0.0993205935149628,0.083667952841829,0.105452061859263,0.113753204649964,0.110499012364243,0.118803675807291,0.3384566928980348,0.324614656431996,0.300080808080808,0.315738397427359,0.305305066188912,0.278281577443323,0.273228680526093,0.323709754925517,0.283515374355647,0.253995513809056,0.271756449165402,0.242300359001666,0.263589051657672,0.275095254589539,0.228096490144523,0.0845984251991467,0.122239828781923,0.12220202020202,0.1295834681179,0.154354533691649,0.134292246142122,0.149998071508466,0.126823642479577,0.142136188313327,0.121793074442731,0.116919575113809,0.117165089235103,0.149383191981496,0.0935746449601663,0.139847182763063,0.6420691345992964,0.576437029701294,0.545142253148947,0.538430983118173,0.560865158252681,0.575340950394286,0.557389657070691,0.547961752112024,0.555607205896223,0.529202360123308,0.569849296407506,0.519168983949766,0.532595868205803,0.518122603530883,0.585422915856869,40,43,60,86,104,110,88,70,93,62,57,45,38,45,49,33130,39402.80917988219,44312.6797303252,45281.18213434443,42793.47641507442,47237.44241563704,45949.9483283411,46964.73434209068,46283.77259152834,50192.24098681935,56900.014254024056,55805.73239420576,58829.5094667064,56138.8117423924,63588.36562603356,0.919359059041158,Gentrifying
East Harlem,5.931818181818201,6.511764705882363,6.327272727272717,6.441441441441443,6.818181818181788,6.2499999999999805,6.800000000000013,7.199999999999994,8.09999999999999,7.300000000000026,7.363636363636346,6.9310344827586094,6.515151515151516,7.520000000000042,10.103092783505156,0.6111973807928734,0.618874974623473,0.632932096000248,0.636188587964386,0.648146893090581,0.660545441658672,0.660002249698095,0.68472442221655,0.706558231831223,0.6525231229442,0.652363524230991,0.68672302133227,0.640093473340258,0.677834922177404,0.66371724081652,0.2573521987978893,0.219926181912218,0.218157960509873,0.236878852080123,0.257041397747833,0.275104630394796,0.264195893506238,0.321499385086464,0.349352398454315,0.272822339692025,0.320316367807764,0.343960100188953,0.272638266151912,0.35086987607245,0.3075068783603,,0.889559852630202,0.905361523186544,0.905979901575617,0.847382044644917,0.891481599373179,0.924319597770248,0.896461673480746,0.88536904734557,0.909975669099757,0.909574814782628,0.88738098060132,0.866926803013993,0.916480491052287,0.941730682331676,,33.8729262497002,32.914846396449,35.6747032794343,33.2197134729234,33.7058348228496,32.4223412394797,32.9782520281696,34.950609910179,35.7794135840653,33.1883459708432,34.2635612974596,38.9658619098877,35.9980141267799,35.6741979213737,0.2975103317985486,0.36892704122572,0.271746375604066,0.271491835705076,0.299885084301438,0.308223449750535,0.292861830355289,0.312426611198712,0.339030902170187,0.363184908414447,0.374909568114138,0.32297393664742,0.315458630418881,0.311111111111111,0.339928359545531,0.3136601617989072,0.364564966969932,0.338427893026743,0.38223468798151,0.320636763792498,0.276250899688108,0.280737302289026,0.26938232562809,0.22674235653958,0.280016088255573,0.283825393950371,0.230280792723118,0.286389782045149,0.229540038131554,0.235088472120554,0.1180628939991947,0.103591561357391,0.118972146520991,0.0998191281820408,0.135032825074121,0.124846103470858,0.118724976901755,0.107305488909563,0.120889503197418,0.124490220718047,0.120571083195844,0.119877270459268,0.127980922098569,0.129765342960289,0.134255105336827,0.5302204928664073,0.5109841827768014,0.482765491133692,0.4556811421772754,0.4658507698381366,0.446414950419527,0.4799166350890488,0.4869497467861317,0.4813239644970414,0.4751456310679611,0.5346704871060172,0.1180628939991947,0.103591561357391,0.118972146520991,0.0998191281820408,0.135032825074121,0.124846103470858,0.118724976901755,0.107305488909563,0.120889503197418,0.124490220718047,0.120571083195844,0.119877270459268,0.127980922098569,0.129765342960289,0.134255105336827,0.3072987871964869,0.365242327393722,0.319866645058227,0.361124323344885,0.301118327880061,0.269317617305695,0.312710936277687,0.293883771784507,0.272559237484411,0.274149755636451,0.265155641208262,0.304651834729847,0.250312417162116,0.220874678427049,0.19061308418678,0.0885556780995102,0.0755220874742787,0.0762160535271919,0.0660460691717062,0.0793573277335547,0.0656415119902452,0.0594979995976845,0.0777284474189915,0.0915285943345804,0.0522515637255888,0.0612509950144539,0.0659539632090918,0.0864543492255841,0.0758707991343052,0.0545606995268611,0.5201417483986006,0.556695733764251,0.506664910215138,0.553167626314085,0.552105393194974,0.538834315651604,0.523868186017863,0.54315396040412,0.539668098433222,0.532113203765236,0.551938187104889,0.573306324890713,0.570373141307397,0.493537906137184,0.598015289093062,6,5,8,22,79,31,25,28,22,10,4,12,8,8,13,33350,39410.10410512007,43555.003992244645,41425.924506535695,38033.358192758365,40872.72009100571,40165.58425306195,39539.05160973601,33776.61016302422,38778.83918072474,37146.96106816908,42086.599031762,44093.05251005512,38308.01996045914,37514.95946276297,0.12488634071253285,Non-Gentrifying
Washington Heights/Inwood,5.412489592006664,5.451612903225805,4.827586206896558,5.131578947368437,6.302158273381284,4.666666666666678,4.993710691823916,5.4421768707483205,6.669230769230789,4.650279329608961,5.555555555555565,6.294117647058843,5.733333333333321,5.734417344173457,5.68743818001977,0.4432321695967403,0.419989238812135,0.461664545136384,0.455546993005918,0.511235572317693,0.466122164007305,0.465444275414223,0.427920315711722,0.448886649691289,0.471902519010648,0.492731886244412,0.502433644932343,0.504313136891389,0.478139083956244,0.494525513459767,0.2695747047982877,0.256312526369234,0.295955407518184,0.288192505405444,0.325297667813644,0.296567776002223,0.299906338244751,0.29175376864848,0.331412724306688,0.30287916427798,0.327900349598989,0.342889286567843,0.346882901949686,0.352387770995051,0.358658054034223,0.8227133867985685,0.787639178326883,0.794055598285903,0.860755943058835,0.821013433563026,0.839109736836251,0.809930108014886,0.81529288568803,0.868171573297395,0.858206227024392,0.846849276845091,0.850809819515561,0.876876904693535,0.850059655161491,0.875909923801704,40.4447268829681,38.3053289669544,40.3057356334469,38.6839367943713,38.6550776084082,39.0259826930349,39.1227194336026,39.4641292501015,40.7741013546483,40.5419704693625,39.8912244803051,40.8801340015252,42.4122567318469,43.1917095163181,43.1106627549539,0.249901731398495,0.280694718204806,0.271894476928302,0.241690230753502,0.258615742969544,0.195333418964717,0.257682894978671,0.252883448480157,0.289168544778383,0.242972097873755,0.216820044094151,0.222230722479355,0.187209792184585,0.184013346043851,0.154866134685659,0.349577842396684,0.323982236969129,0.340826592345864,0.330240416970947,0.307260090665793,0.333002153824776,0.301234378057986,0.306166171105081,0.290172920065253,0.29852219886617,0.293698404770998,0.272426275568198,0.292028374728527,0.24553470495139,0.249842771415843,0.0972422925997307,0.124787544226709,0.112925918577175,0.124582388222733,0.118665404592477,0.120050240003116,0.112211943209113,0.131529658556686,0.137274117765586,0.118703897666748,0.127120284346847,0.134491265250734,0.148960445094955,0.154938329284246,0.156005017246786,0.5867924528301887,0.5956527997696848,0.5469084677995145,0.5494389438943894,0.5362535709427289,0.4565008905329497,0.4586377870563674,0.4465844533739781,0.3955342902711323,0.443955164131305,0.4779305828421742,0.0972422925997307,0.124787544226709,0.112925918577175,0.124582388222733,0.118665404592477,0.120050240003116,0.112211943209113,0.131529658556686,0.137274117765586,0.118703897666748,0.127120284346847,0.134491265250734,0.148960445094955,0.154938329284246,0.156005017246786,0.3668790982992505,0.340270551508845,0.330697460357307,0.304660818796321,0.281217104327292,0.286926042762005,0.315961800818554,0.268334273023556,0.292820578267466,0.303535407155749,0.261438242431984,0.295428886496705,0.233601277889421,0.27788007903332,0.257707261516711,0.073394253799961,0.0830613088535059,0.0826325258357391,0.0860033726812816,0.105607556402743,0.103189624956186,0.0830616787535004,0.0893301613058485,0.0913912168006693,0.0776090880135896,0.0943160045982884,0.0962008034237404,0.0893363219456897,0.106936921195177,0.105381664899397,0.3778872290968138,0.38526909468705,0.372589693176284,0.370701489379499,0.377017436804198,0.346071835415308,0.383181526314538,0.382545747410612,0.375319417858091,0.377701513159361,0.369184614301802,0.352426505388279,0.370062455113228,0.375541954774808,0.385891933207902,12,22,36,20,34,44,27,36,22,22,10,11,13,8,6,39340,47398.04724059809,50307.39881907112,51729.82773070039,50431.96375382666,55039.27385578583,48849.92950855409,46227.90264779008,46967.05281642156,55875.43206394343,55991.700059103925,63614.67141799404,67610.94605988382,63536.831140070375,61938.80942896996,0.5744486382554641,Gentrifying
Mott Haven/Hunts Point,6.428571428571426,5.641975308641999,6.470588235294138,4.793103448275858,4.653846153846146,5.3400000000000025,4.945054945054935,4.978021978021999,4.770642201834854,4.791666666666655,5.97916666666667,7.252747252747243,5.886666666666657,5.383177570093449,6.871568627451008,0.42824773889879,0.444083230325808,0.411491105771933,0.454683874104319,0.463554741057987,0.468036085076823,0.43534700396041,0.427264086692743,0.450745535245651,0.458754535357892,0.472107551889529,0.467355749186302,0.467395967349773,0.465806995565292,0.455965477146692,0.0629766363999806,0.079792483866886,0.0811282146677208,0.0828491983671538,0.0798033107039896,0.0810367598503192,0.0924967959920774,0.0763729362106621,0.105149197457718,0.0907450001547141,0.109611795828805,0.0988052361469631,0.097141753572808,0.12537710384249,0.133186577068105,0.7644557822932256,,0.778992310443491,0.778915568981985,0.80013811801417,0.795004147847728,0.841748254818457,0.831408625301755,0.856076668645577,0.856347826086956,0.811355522284925,0.792356485326077,0.773947714729048,0.772207385578783,0.859489408355848,38.0566795677878,,39.6253576537911,38.170994469002,39.7070107680896,43.0298875472394,38.3406506563639,40.600791631326,41.8252268679501,41.2398976982097,44.634726860916,43.3463787833277,43.3544477834738,42.5998710746846,42.6167821762794,0.5219112536942703,0.432421220452586,0.407232062093315,0.44242590203864,0.416183878635448,0.411243537491319,0.405757247548985,0.461091213231078,0.428748999980165,0.449929326158195,0.403996373946419,0.369277986844703,0.441853953685303,0.376532048715598,0.395804205883625,0.4805572771983861,0.482032139693787,0.499407059480073,0.486931313967935,0.471496326606528,0.430970724191063,0.469346382383782,0.452262671298759,0.41251750511688,0.404319618784359,0.425219941348974,0.369325891991715,0.409902217885386,0.336912511908542,0.297960860314718,0.0764021492996107,0.075221174764322,0.0757431952584176,0.0793525723103188,0.0741084353204369,0.0810255756106895,0.0882453532576525,0.0752631811608389,0.0646046211911995,0.0912908996272742,0.0915770663597541,0.0745044264819092,0.0868972927339358,0.0902239593178174,0.106058954939247,0.92401764234162,0.9220325036000824,0.9177153920619556,0.9153963414634146,0.9174674957603166,0.8697938578039546,0.8968848580441641,0.9155376799322608,0.9264941607510876,0.9200501253132832,0.9163130598774164,0.0764021492996107,0.075221174764322,0.0757431952584176,0.0793525723103188,0.0741084353204369,0.0810255756106895,0.0882453532576525,0.0752631811608389,0.0646046211911995,0.0912908996272742,0.0915770663597541,0.0745044264819092,0.0868972927339358,0.0902239593178174,0.106058954939247,0.5087238704945776,0.464150407274105,0.507702037313096,0.461829375549692,0.457045702431617,0.500728435060558,0.478969243557772,0.453163834902009,0.459705134722928,0.449119580004215,0.428635069437719,0.427572219273637,0.393009877758014,0.386881744190329,0.320008098209191,0.0762390424997647,0.0756772115931048,0.0785110900302661,0.0646657871591909,0.0606728116512329,0.0758442236186914,0.0615128844555278,0.0647842562033981,0.0644229791560752,0.0563507118085494,0.0727691801119526,0.0745697171885662,0.053343677856413,0.08558906934777,0.0872397990171719,0.5514158413934638,0.56794053662074,0.528914759038144,0.533878328244525,0.566252138439268,0.555858154219019,0.559983425632391,0.554123434648344,0.586400319126085,0.580153996183001,0.545525032558985,0.567702319091609,0.557212021207877,0.575026066596343,0.595542963003324,60,63,92,83,132,128,85,122,141,110,93,77,70,43,67,17210,26031.21121884912,29550.772653564814,26191.989388502938,26155.49678454555,27865.21153846153,27486.778142888284,24376.636087225044,28939.738405890206,26128.0781155132,30163.446081102866,33392.475750384445,25141.553955012667,30275.75013247284,29025.243568542297,0.6865336181605054,Gentrifying
Morrisania/Belmont,5.423076923076924,4.8333333333333375,5.776470588235315,5.458823529411757,5.777777777777788,5.327586206896554,5.106382978723393,4.956043956043979,6.124999999999986,5.340206185566994,5.137614678899074,6.040404040404058,6.185567010309277,6.520833333333315,6.500000000000027,0.5059425447980175,0.512538853610879,0.533458885864305,0.506193397852933,0.524041144559345,0.501944477301451,0.508960433386127,0.519293586438102,0.529495843991614,0.500570213858191,0.499022400114862,0.50564938567176,0.511151959215718,0.526427783362865,0.522024739425563,0.0832001299995681,0.0770763551013423,0.0830832618843479,0.112707661790231,0.0991214457654663,0.0831597242204855,0.0920164272813279,0.118353567486853,0.14060920887739,0.118747334430025,0.143897819435676,0.133811068609887,0.133291351805206,0.145173862620962,0.113220973417685,0.7913163775956491,0.751319174916052,0.781685453569512,0.74324862248853,0.762288126823817,0.75002100310846,0.765363450956247,0.788367889420521,0.751388371391565,0.799223516361619,0.749740101844836,0.780558037930692,0.744389144520612,0.749465327284511,0.770652792183893,42.347823773976415,38.2377567485064,45.0073000536769,40.9545159330414,44.8216022682589,40.7159959674032,41.6464001231385,43.6918660287081,41.024822128777,44.2116186284508,43.6811269888816,44.0431271307053,46.9620778163834,42.2153272845107,44.0346137116472,0.4256471616972703,0.434535886795911,0.409037636843087,0.430456439971536,0.388784495528611,0.435135861910006,0.429088653349478,0.463706727488458,0.41894649381117,0.44216850115831,0.420828080496802,0.363161683147287,0.358108329421013,0.376576312002584,0.402750584410191,0.4142938418990525,0.431126378328158,0.450843098028008,0.422725018596578,0.376434218404428,0.400732035773069,0.410542272297239,0.398039342985133,0.339572300602337,0.380166128475395,0.368753338837356,0.325056892461144,0.365965225300868,0.31762961273028,0.324485558599043,0.0742296918997453,0.061726664542848,0.0830706903358163,0.0740508232955363,0.0752996578197851,0.0715152722360894,0.0699225273705697,0.0778586328434076,0.0847546015905562,0.0888143189721737,0.0864912101506021,0.093813666018084,0.103432141432939,0.102669615174175,0.0999710865668189,0.8688888888888889,0.8576821442053605,0.8074371508379888,0.8019277108433734,0.8132456408687672,0.7847056957004601,0.8031532937870746,0.8753623188405797,0.9091772753182596,0.9373040752351096,0.922283901665345,0.0742296918997453,0.061726664542848,0.0830706903358163,0.0740508232955363,0.0752996578197851,0.0715152722360894,0.0699225273705697,0.0778586328434076,0.0847546015905562,0.0888143189721737,0.0864912101506021,0.093813666018084,0.103432141432939,0.102669615174175,0.0999710865668189,0.5084780180986854,0.501884121731479,0.471548498027713,0.464647881678624,0.453414092626495,0.474205055425569,0.49926787989427,0.459909588389246,0.425458387050566,0.432570018764334,0.419906983177441,0.399039280482404,0.416201913936244,0.396603724101757,0.357633151137664,0.0812874402990928,0.080338185504696,0.069181753818145,0.0775181369994789,0.0763058466092782,0.0738751869893752,0.0736113488124441,0.076538736067644,0.0582473857613522,0.0726075474320662,0.0790988779197427,0.0679487616257282,0.0680968375689207,0.0539929189614477,0.0513696453540104,0.5705683288979344,0.555406180312201,0.567263572764514,0.564765043617007,0.544313338358202,0.54830657761234,0.511441130079792,0.535191934207687,0.518347101560926,0.536833732953259,0.564247046406319,0.50184846056999,0.533946563870796,0.551773664052526,0.559018099809171,74,137,190,157,165,205,156,157,243,163,188,132,115,78,51,23200,26915.356157680108,29310.98389001498,28729.385305069936,31859.208850416973,27506.936893848808,29077.803227863944,26244.21122935373,30414.11922143961,27272.63543019636,29719.7932974616,31558.53046532379,31144.54065246537,31147.69738452936,27324.753706446558,0.17779110803648956,Non-Gentrifying
