short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Greenwich Village/Financial District,0.6895108155731577,0.7707430251975893,0.762885249332845,0.754029743570362,0.783175471580429,0.771753341080767,0.793707269429329,0.810690053161724,0.804563850704946,0.825596005417489,0.811138071568235,0.835028533064787,0.801470903739048,0.809077116476657,0.831328517182293,0.826593335490133,,0.813961558996263,0.808115044247788
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Lower East Side/Chinatown,0.2795959766699525,0.38143299689909327,0.363322872438619,0.340331305453821,0.342430004387957,0.39000302988118,0.414353108878632,0.380493697901985,0.428270007687401,0.424555461473328,0.444171492074633,0.446749520447475,0.431507932741739,0.393740456768652,0.478249947665899,0.38172999809051,,0.480505279034691,0.457749111983548
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Chelsea/Clinton/Midtown,0.6058637745009037,0.6863447688956512,0.681378364350856,0.690070594092857,0.66055278643979,0.686748714490432,0.690961195151743,0.715642651491485,0.729586049854109,0.754148587469084,0.718008251759566,0.760509132488791,0.781224979983987,0.735944270747628,0.733120708027469,0.740909058480241,,0.731943445583366,0.750124926904471
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Stuyvesant Town/Turtle Bay,0.6978635740597383,0.783057834894862,0.754393137931328,0.771189899141327,0.780412107250272,0.773514668739071,0.77871494770775,0.797030171190769,0.794415255044188,0.772819608269313,0.782065960355434,0.834506517527635,0.800192338803904,0.806965486252999,0.818122265021094,0.813370706605865,,0.820478091854145,0.846354341604976
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Upper West Side,0.6888259067491163,0.7536997632996645,0.738368233119808,0.760726491081887,0.746417227321612,0.767181042925734,0.747328052711842,0.770064381188928,0.73876737045361,0.774487102457993,0.771260383282098,0.735886210133179,0.769494005024966,0.796099323464892,0.786002237417834,0.805342064449423,,0.743451358282911,0.789614793853878
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Upper East Side,0.7465731154225068,0.7920640107986401,0.776904347826087,0.809771110943667,0.782293194286025,0.802867192779868,0.766918878266121,0.779049316838554,0.789325936944292,0.800258887917428,0.812689043798798,0.779325935059597,0.808537219609262,0.836551691970428,0.792072626668503,0.815771447467876,,0.801098847845313,0.844120912723624
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Morningside Heights/Hamilton Heights,0.31323007700848393,0.3853894143976504,0.382084319182062,0.456380749659095,0.380751255841851,0.433634757301736,0.449607717921817,0.407439502588878,0.434089650078478,0.4550130928135,0.43497564653367,0.496669233086734,0.448702575663101,0.4478312567854,0.44595179824959,0.514783814042757,,0.522494099513511,0.488986726245236
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Central Harlem,0.14775308062962722,0.22973546859975613,0.255692397723041,0.307567117789579,0.30620437040568,0.366632451059462,0.340684126260679,0.308050756326618,0.33537498751706,0.333783989834816,0.377563767202998,0.379740116353136,0.370466627288836,0.404862291418215,0.38038865526048,0.411563226430232,,0.450063761955367,0.400254926758347
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,East Harlem,0.1423750443100289,0.2573521987978893,0.219926181912218,0.218157960509873,0.236878852080123,0.257041397747833,0.275104630394796,0.264195893506238,0.321499385086464,0.349352398454315,0.272822339692025,0.320316367807764,0.343960100188953,0.272638266151912,0.35086987607245,0.3075068783603,,0.361845661771331,0.312987085592889
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Washington Heights/Inwood,0.19047619047523767,0.2695747047982877,0.256312526369234,0.295955407518184,0.288192505405444,0.325297667813644,0.296567776002223,0.299906338244751,0.29175376864848,0.331412724306688,0.30287916427798,0.327900349598989,0.342889286567843,0.346882901949686,0.352387770995051,0.358658054034223,,0.374231510228123,0.422921999053037
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Mott Haven/Hunts Point,0.04836143811644433,0.06297663639998063,0.079792483866886,0.0811282146677208,0.0828491983671538,0.0798033107039896,0.0810367598503192,0.0924967959920774,0.0763729362106621,0.105149197457718,0.0907450001547141,0.109611795828805,0.0988052361469631,0.097141753572808,0.12537710384249,0.133186577068105,,0.142280564650951,0.11904440264774
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Morrisania/Belmont,0.07646360921262385,0.08320012999956816,0.0770763551013423,0.0830832618843479,0.112707661790231,0.0991214457654663,0.0831597242204855,0.0920164272813279,0.118353567486853,0.14060920887739,0.118747334430025,0.143897819435676,0.133811068609887,0.133291351805206,0.145173862620962,0.113220973417685,,0.142956738707665,0.150296573792242
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Highbridge/South Concourse,0.07819189812198601,0.07936486229937145,0.0960946257618121,0.0889989208404748,0.112455428501168,0.126396487099552,0.0937569751350386,0.105889130252151,0.147823918194289,0.128131044783428,0.162635939617031,0.162695422367038,0.139614062567985,0.176038626837162,0.147264247525879,0.153775504272511,,0.205995347149596,0.203209531987978
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,University Heights/Fordham,0.07712322181032505,0.0863256813991029,0.10044922406752,0.122413603345807,0.116136638104549,0.122517334586908,0.110234953331188,0.0937273986540324,0.11631572876751,0.159056673663415,0.126377541930722,0.134106077400184,0.114525645202157,0.114867621724544,0.117463591934969,0.151641114860526,,0.155940471473851,0.206330876609041
